property_id,location,area_sqft,bedrooms,bathrooms,age_years,price_lakhs,parking_spaces,amenities_count,price_per_sqft,rooms_ratio,amenities_density,age_category,price_category,size_category
771,Chennai,2674.544341439458,1,2,1.809239876646257,494.8950284248942,3,3,18503.90067410654,0.3333333333333333,1.1216863947693532,Brand New,Luxury,Large
772,Mumbai,4941.0317542473385,5,2,12.183050627092246,313.1081919832532,3,6,6336.899003211296,1.6666666666666667,1.2143212791219902,Old,Luxury,Spacious
773,Hyderabad,3895.5621254258144,2,3,9.685797113978015,314.1912497511287,0,0,8065.363601839239,0.5,0.0,Medium,Luxury,Spacious
774,Delhi,1618.7219807598783,1,2,25.11472043468918,382.1249739967655,0,7,23606.584610495265,0.3333333333333333,4.324399176141404,Old,Luxury,Standard
775,Delhi,2922.7774067913097,4,1,21.48504035215799,131.42669713535977,0,1,4496.637233816685,2.0,0.3421403209414508,Old,Mid-Range,Large
776,Mumbai,4964.610377653622,5,2,36.45188119100942,100.21993352902368,3,7,2018.6867831587965,1.6666666666666667,1.4099797300323786,Old,Mid-Range,Spacious
777,Delhi,4358.887734883657,3,2,12.120795627243192,384.5987600072348,1,3,8823.323365943494,1.0,0.6882489714041863,Old,Luxury,Spacious
778,Chennai,938.1510220604948,1,4,29.724918287487927,185.55430159716911,3,7,19778.724025650958,0.2,7.461485235741308,Old,Mid-Range,Compact
779,Bangalore,3678.673985644982,5,1,44.19286317999797,84.83377102684832,3,0,2306.096472747759,2.5,0.0,Old,Budget,Spacious
780,Mumbai,2055.1081364186584,5,3,45.53388699591523,171.14130844051988,3,4,8327.605998327654,1.25,1.9463695993003143,Old,Mid-Range,Large
781,Delhi,531.4201784615665,3,1,47.939230236251554,192.14569657979615,1,8,36157.019316814025,1.5,15.05400119197502,Old,Mid-Range,Compact
782,Mumbai,2315.6643606214984,3,4,38.66305760399943,483.3092765627315,3,6,20871.30090100867,0.6,2.591049075173255,Old,Luxury,Large
783,Mumbai,1556.3948977623709,3,1,45.29939531294575,355.0206613222031,0,2,22810.44880271815,1.5,1.2850209178116687,Old,Luxury,Standard
784,Bangalore,4184.911717342122,1,1,11.726543599263712,274.8110323518723,0,3,6566.710385145412,0.5,0.7168610003331992,Old,Premium,Spacious
785,Chennai,2017.9877398059448,3,2,9.879047217523851,485.0591065676504,0,9,24036.771730550507,1.0,4.45988834444825,Medium,Luxury,Large
786,Mumbai,4223.8566227921765,4,2,0.3244041890263227,453.5070754276067,0,6,10736.800889037191,1.3333333333333333,1.4205027622442605,Brand New,Luxury,Spacious
787,Delhi,502.6907247565789,5,1,35.34221787145492,265.7604111747967,3,5,52867.578032892394,2.5,9.946473554731254,Old,Premium,Compact
788,Hyderabad,1885.186175117536,3,1,46.87335939068722,454.7262249809508,3,3,24121.024808204944,1.5,1.5913547635755172,Old,Luxury,Standard
789,Mumbai,1585.2434643849288,5,3,9.34676725208382,214.0662358700752,3,2,13503.681969326552,1.25,1.261635859054619,Medium,Premium,Standard
790,Mumbai,1551.053124808749,2,4,31.84717877134394,130.60191937117983,0,1,8420.209294074537,0.4,0.644723242553864,Old,Mid-Range,Standard
791,Bangalore,806.8397889445821,2,2,37.32298796108888,131.68552487460087,1,9,16321.149090435563,0.6666666666666666,11.15463084904724,Old,Mid-Range,Compact
792,Chennai,1342.0592168472576,3,2,46.38071175740283,337.9114517322208,2,8,25178.579863713952,1.0,5.9609888293852356,Old,Luxury,Standard
793,Hyderabad,2999.9730644852893,5,2,32.343011200861085,260.513753939493,2,2,8683.869766150376,1.6666666666666667,0.6666726523903452,Old,Premium,Large
794,Delhi,1811.12482776985,2,2,48.51468663743761,336.29640656261444,2,6,18568.372616078428,0.6666666666666666,3.312858345268322,Old,Luxury,Standard
795,Hyderabad,2378.276520481166,3,1,17.23365705062739,349.3164628458416,1,0,14687.798489267723,1.5,0.0,Old,Luxury,Large
796,Delhi,2195.900961562348,5,1,17.49642668857038,30.714978990904456,3,7,1398.7415429269288,2.5,3.1877576095324502,Old,Budget,Large
797,Chennai,4441.572162499526,3,3,27.15062550071728,45.93900432699313,2,0,1034.296025062005,0.75,0.0,Old,Budget,Spacious
798,Delhi,4573.84549554732,5,2,19.17509405579536,275.6853087638,2,1,6027.4294143119205,1.6666666666666667,0.21863440751846758,Old,Premium,Spacious
799,Bangalore,2718.3063724513704,2,2,0.0712864143766311,111.6970293248369,3,0,4109.06697114161,0.6666666666666666,0.0,Brand New,Mid-Range,Large
800,Bangalore,1985.70177642022,3,1,36.58860125434937,323.61620902613106,2,3,16297.32182692304,1.5,1.5108008844149472,Old,Luxury,Standard
801,Bangalore,980.6031680106364,2,3,37.58585207392417,285.0491548019111,3,1,29068.75728131639,0.5,1.0197805112426,Old,Premium,Compact
802,Bangalore,4790.312957219428,3,1,37.348730234338525,301.1649720180278,2,0,6286.958173873491,1.5,0.0,Old,Luxury,Spacious
803,Hyderabad,771.0212520513385,1,2,17.25103333052333,165.17858231888513,3,0,21423.350119003815,0.3333333333333333,0.0,Old,Mid-Range,Compact
804,Chennai,1839.4262490572617,2,2,26.114473665558595,327.1248830133904,0,1,17784.07170067556,0.6666666666666666,0.5436477817539669,Old,Luxury,Standard
805,Delhi,1841.2979052650187,2,4,17.998675908833473,418.1564655128111,1,5,22709.875697850515,0.4,2.7154758530398415,Old,Luxury,Standard
806,Delhi,1941.805787630967,4,4,0.8018200015322885,499.07420172427385,2,1,25701.550840115277,0.8,0.5149845604384645,Brand New,Luxury,Standard
807,Bangalore,1239.2907947258418,2,4,28.122447063570934,422.4533053626628,3,1,34088.311408471214,0.4,0.8069131185802294,Old,Luxury,Standard
808,Bangalore,4024.226439156637,5,3,6.188033304200552,287.59940464637475,0,7,7146.700340914399,1.25,1.7394647408228352,Medium,Premium,Spacious
809,Mumbai,1051.2403788469514,3,1,4.00206620457203,112.84620400637914,3,4,10734.576627484003,1.5,3.8050288787302704,Recent,Mid-Range,Standard
810,Chennai,3357.0799661892324,1,2,37.77495343483936,347.09402053751404,2,7,10339.164513007283,0.3333333333333333,2.085145444999931,Old,Luxury,Spacious
811,Hyderabad,1057.3071201761786,5,2,0.4753101209052812,470.0738170678295,2,7,44459.533857059556,1.6666666666666667,6.620592887744474,Brand New,Luxury,Standard
812,Delhi,817.4103691683044,5,3,47.95042218043631,121.69593907150517,2,1,14887.985724395432,1.25,1.2233757213252339,Old,Mid-Range,Compact
813,Mumbai,4592.432766586444,5,2,25.762768205628845,142.877897852757,2,6,3111.159272538641,1.6666666666666667,1.3064970800780609,Old,Mid-Range,Spacious
814,Mumbai,1355.5794484341754,5,2,49.15082153530742,91.52410083759256,2,8,6751.658926617078,1.6666666666666667,5.901535324425852,Old,Budget,Standard
815,Delhi,4195.625695518669,1,1,2.8998786236354213,373.6263889406728,0,7,8905.141117324685,0.5,1.6684043115372929,Recent,Luxury,Spacious
816,Hyderabad,2950.8389199821117,4,4,29.176477443295664,215.14952164335645,3,8,7291.130674278239,0.8,2.7110934269663547,Old,Premium,Large
817,Mumbai,850.3543382394632,2,4,17.46635179879556,50.09390666546436,3,7,5890.945034651862,0.4,8.231862513328851,Old,Budget,Compact
818,Mumbai,4799.516861471304,5,3,42.17412464071429,439.97599591533447,2,3,9167.089284492245,1.25,0.6250629149952278,Old,Luxury,Spacious
819,Chennai,1611.3252514635165,2,4,18.061136761714312,287.682514257232,3,9,17853.78302710387,0.4,5.5854645062041826,Old,Premium,Standard
820,Hyderabad,4368.404054086729,2,4,13.024378952867457,178.92526016017078,0,6,4095.8953875336383,0.4,1.3734993205097135,Old,Mid-Range,Spacious
821,Mumbai,1259.6450260305387,5,3,42.87765635499567,185.11182850932653,2,8,14695.555071785653,1.25,6.350995585804067,Old,Mid-Range,Standard
822,Hyderabad,4342.742969638338,4,3,18.73265458266305,159.32058569163524,1,8,3668.6625666198106,1.0,1.8421536931683151,Old,Mid-Range,Spacious
823,Delhi,559.5296580738229,2,4,0.8416659930280734,238.63048274846807,0,3,42648.40644371773,0.4,5.361646083833125,Brand New,Premium,Compact
824,Bangalore,2803.0120545626637,3,1,19.514455041966688,181.7800104743096,2,6,6485.166918151966,1.5,2.1405544761155664,Old,Mid-Range,Large
825,Mumbai,3962.4916073970057,2,3,32.726113450547096,283.0142259538925,3,5,7142.329978076772,0.5,1.2618323255666255,Old,Premium,Spacious
826,Chennai,4706.579828717525,5,2,12.717976940319092,391.2882810902212,0,2,8313.643778073167,1.6666666666666667,0.42493701855365557,Old,Luxury,Spacious
827,Delhi,4591.409612929192,1,3,21.599379621257864,343.7414160532993,2,9,7486.620559519232,0.25,1.960182331512402,Old,Luxury,Spacious
828,Hyderabad,4188.311912964402,2,2,2.835756914111276,161.33930852197622,3,5,3852.132120880738,0.6666666666666666,1.1937983855794305,Recent,Mid-Range,Spacious
829,Delhi,4496.861073475869,4,3,29.40463957569786,273.79568553909405,3,7,6088.595601808585,1.0,1.556641373977186,Old,Premium,Spacious
830,Mumbai,1396.4885862668443,3,3,37.81474619301969,423.2605567578804,2,1,30308.91630051624,0.75,0.7160817566531243,Old,Luxury,Standard
831,Hyderabad,1778.8293307027795,3,4,20.665628070055515,52.73899267650823,0,2,2964.814654572405,0.6,1.1243349575362807,Old,Budget,Standard
832,Bangalore,1800.3583621447633,1,4,21.011631640073,57.58268815371429,2,7,3198.4014607578542,0.2,3.8881148037999025,Old,Budget,Standard
833,Delhi,2196.7426895076446,1,4,4.414124929245822,286.96163266388163,2,3,13063.05167348472,0.2,1.3656583514896727,Recent,Premium,Large
834,Mumbai,2269.9430167333494,2,1,10.097043225599128,326.7752616271055,2,3,14395.747347762248,1.0,1.3216190793711058,Old,Luxury,Large
835,Chennai,2950.49896094604,5,4,7.733765156395633,121.47824757243396,2,1,4117.210315284554,1.0,0.3389257251862793,Medium,Mid-Range,Large
836,Hyderabad,1219.4589351489865,4,4,24.084388433076896,377.7056608119287,2,9,30973.216885387188,0.8,7.380322322129225,Old,Luxury,Standard
837,Delhi,3610.609987036952,3,3,26.462777047537507,330.2064209795492,3,0,9145.446951209846,0.75,0.0,Old,Luxury,Spacious
838,Delhi,1254.0494268702791,1,3,47.447006564213,463.1788487534175,2,6,36934.65654773825,0.25,4.7845004123754125,Old,Luxury,Standard
839,Bangalore,1896.388169470464,4,1,3.661575213861696,101.09801689209762,0,3,5331.08245029432,2.0,1.58195460628596,Recent,Mid-Range,Standard
840,Bangalore,2765.0530877276933,5,2,29.99339865775236,380.6596473718451,1,5,13766.81153289065,1.6666666666666667,1.8082835451484858,Old,Luxury,Large
841,Chennai,4083.982526855648,3,3,26.324926366412065,60.14868347996817,2,7,1472.794829175678,0.75,1.7140132098923206,Old,Budget,Spacious
842,Chennai,3827.611549574273,3,3,25.81165489679146,291.3403565685908,0,6,7611.544504849119,0.75,1.567557188677454,Old,Premium,Spacious
843,Mumbai,3404.9046038473502,5,2,43.657964369141325,284.90966695959,1,6,8367.625531642154,1.6666666666666667,1.762163907094589,Old,Premium,Spacious
844,Mumbai,1200.9796726107656,3,1,10.276923534774324,206.4248214304355,0,5,17188.036245584084,1.5,4.163267800470497,Old,Premium,Standard
845,Chennai,2961.7040552701,5,3,2.038663717068573,425.39415088091226,3,3,14363.155228962178,1.25,1.0129303752215741,Recent,Luxury,Large
846,Chennai,893.5092580994844,3,4,33.61357538170962,22.097909497285876,3,3,2473.159544456054,0.6,3.3575477509668694,Old,Budget,Compact
847,Hyderabad,2198.1342955849286,2,1,17.257873206799008,269.68611291129,1,8,12268.864256973251,1.0,3.639450062750229,Old,Premium,Large
848,Bangalore,2360.8243863048165,5,2,0.8794958106262296,124.23370392088997,1,4,5262.30178922125,1.6666666666666667,1.6943233995735005,Brand New,Mid-Range,Large
849,Mumbai,679.1514775058922,4,2,12.56870036452069,376.87933717588777,1,8,55492.677209498965,1.3333333333333333,11.779404543709607,Old,Luxury,Compact
850,Bangalore,1732.9464476148733,2,4,15.466338710840594,40.67236462692664,3,8,2347.0064342095343,0.4,4.6164150144459075,Old,Budget,Standard
851,Bangalore,4800.422602699202,4,4,30.841918839212106,419.1462503271573,3,3,8731.444812618747,0.8,0.6249449784510945,Old,Luxury,Spacious
852,Chennai,4791.346735233603,3,4,8.629289702463605,422.2842688193367,0,1,8813.477549308445,0.6,0.20870958735806142,Medium,Luxury,Spacious
853,Hyderabad,2085.471744136427,4,1,20.6527173976699,419.7756859536814,3,1,20128.572210768856,2.0,0.4795078153475966,Old,Luxury,Large
854,Delhi,693.9504902674582,2,2,24.123772220891627,93.23289283168153,1,8,13435.092868908883,0.6666666666666666,11.528199939619162,Old,Budget,Compact
855,Hyderabad,1305.927226976817,5,4,22.961869568204545,322.59512890930154,2,8,24702.38174420329,1.0,6.125915621286006,Old,Luxury,Standard
856,Hyderabad,2264.9800704509307,1,4,48.69703833333909,26.89633240802701,2,2,1187.4864931006775,0.2,0.8830099770378217,Old,Budget,Large
857,Bangalore,4765.008640861534,4,2,2.275211889514805,427.0220438188159,1,4,8961.621604564572,1.3333333333333333,0.8394528324038427,Recent,Luxury,Spacious
858,Hyderabad,1135.395785917332,1,3,47.54840932261997,367.0280928841378,3,4,32326.004503143457,0.25,3.5230005691524022,Old,Luxury,Standard
859,Mumbai,3935.821296506955,4,1,29.096860699701665,274.9537908316413,1,1,6985.931781904403,2.0,0.2540765763139452,Old,Premium,Spacious
860,Bangalore,989.0714271861144,4,3,39.78638574849192,370.6838878863762,3,1,37477.9695073149,1.0,1.0110493261795834,Old,Luxury,Compact
861,Mumbai,4915.659098260746,5,4,21.51963090080377,65.27556639285066,2,9,1327.9107661462203,1.0,1.8308836760434368,Old,Budget,Spacious
862,Delhi,2217.274245991108,3,1,22.691894062849023,273.75479944489103,0,0,12346.45646292276,1.5,0.0,Old,Premium,Large
863,Bangalore,3988.555425045752,2,3,43.96632495079118,159.81271607189382,3,1,4006.781880687057,0.5,0.2507173383427483,Old,Mid-Range,Spacious
864,Delhi,2041.659872650093,2,2,44.79672481459511,486.85734234702704,0,6,23846.153263279935,0.6666666666666666,2.9387852895457782,Old,Luxury,Large
865,Bangalore,3324.509947214639,2,4,11.93444407156488,431.4166162994728,2,0,12976.84841222764,0.4,0.0,Old,Luxury,Spacious
866,Chennai,1364.0723813301652,3,1,9.962093929230909,371.9723340003089,0,0,27269.251917378664,1.5,0.0,Medium,Luxury,Standard
867,Hyderabad,1157.0945868363317,1,1,24.81175869349756,468.1988649198713,0,8,40463.3182322628,0.5,6.913868659495839,Old,Luxury,Standard
868,Chennai,4721.288628056591,2,1,45.013851356384585,186.4847861914274,1,1,3949.870488392266,1.0,0.21180658052918633,Old,Mid-Range,Spacious
869,Delhi,4629.412750569951,1,1,16.117754670308816,452.422351514327,0,3,9772.780607186667,0.5,0.6480303575503512,Old,Luxury,Spacious
870,Hyderabad,4493.610230957971,3,4,32.600730766956566,176.11435141122095,2,2,3919.2173410571036,0.6,0.4450764301321323,Old,Mid-Range,Spacious
871,Bangalore,3314.4505257496708,3,4,35.407584387030056,371.74242545175343,3,3,11215.808549975922,0.6,0.9051274039824301,Old,Luxury,Spacious
872,Hyderabad,4137.206950473252,5,2,38.93373324470779,373.4801176526956,0,6,9027.349178410654,1.6666666666666667,1.4502537755124056,Old,Luxury,Spacious
873,Mumbai,810.666216101187,2,2,28.19622289604816,28.807940697964867,3,9,3553.6130809192464,0.6666666666666666,11.10197985464911,Old,Budget,Compact
874,Hyderabad,2006.5506885080565,5,2,20.12275891394848,193.30865517353368,1,1,9633.878490120062,1.6666666666666667,0.4983676743015829,Old,Mid-Range,Large
875,Mumbai,1911.664061407203,2,3,48.350799439948645,29.327682756078985,2,1,1534.1441704192766,0.5,0.5231044618079423,Old,Budget,Standard
876,Hyderabad,3360.4039487867594,3,2,30.566537665142636,498.60416845291934,2,8,14837.625953657609,1.0,2.3806661704728445,Old,Luxury,Spacious
877,Mumbai,2101.8099806178825,3,4,36.42826058166354,78.65444567803424,3,5,3742.2243877113806,0.6,2.378902015933009,Old,Budget,Large
878,Delhi,1168.2805173965637,4,3,17.249142284793916,280.5492299110925,2,6,24013.858464085148,1.0,5.135752852722911,Old,Premium,Standard
879,Chennai,3184.1018393609465,4,4,33.497459050154006,399.4669946060659,1,4,12545.672681318492,0.8,1.256241226506375,Old,Luxury,Spacious
880,Bangalore,4164.727643010867,3,3,12.889883108206297,116.60652908522836,3,4,2799.8596566311912,0.75,0.9604469590496972,Old,Mid-Range,Spacious
881,Hyderabad,2219.55572506988,3,2,12.254845876431808,252.82528068582687,2,3,11390.805728829673,1.0,1.351621843108061,Old,Premium,Large
882,Chennai,1095.2092179431677,1,2,35.73611009047132,311.5658052421524,1,7,28448.06272058971,0.3333333333333333,6.391472866842911,Old,Luxury,Standard
883,Bangalore,1385.0968879077036,1,2,26.069736813146758,96.89828210986178,1,6,6995.77646558965,0.3333333333333333,4.331826930218193,Old,Budget,Standard
884,Bangalore,1568.674873262228,5,3,34.163830521119486,393.7066207575385,0,9,25098.03831681088,1.25,5.737326550838119,Old,Luxury,Standard
885,Mumbai,1849.539168475413,4,4,13.471924537404584,163.68149945089533,2,1,8849.853100749364,0.8,0.5406752217225583,Old,Mid-Range,Standard
886,Delhi,3392.577817278391,4,1,29.93616705283652,121.29107664264336,3,1,3575.189227050539,2.0,0.2947611090619653,Old,Mid-Range,Spacious
887,Delhi,3204.2546804197355,3,4,22.196682485155627,287.97859828996013,0,5,8987.381685036251,0.6,1.5604252778512082,Old,Premium,Spacious
888,Chennai,3632.359377051676,3,2,29.8480143422764,216.95054126861015,3,0,5972.716869350774,1.0,0.0,Old,Premium,Spacious
889,Delhi,2131.2589303918094,5,3,14.543986612210968,461.7372534254805,0,6,21665.000288847823,1.25,2.8152374704170566,Old,Luxury,Large
890,Hyderabad,4207.989433459903,4,3,35.77254818245619,442.4300951351139,1,7,10514.049574771341,1.0,1.6635022760131895,Old,Luxury,Spacious
891,Delhi,1418.394475200921,1,2,40.29646830797328,252.00831842666395,0,9,17767.153132133146,0.3333333333333333,6.345202380124271,Old,Premium,Standard
892,Chennai,2610.6833638316925,2,3,12.995823692886182,192.4466118682868,0,7,7371.503359405235,0.5,2.681290307732348,Old,Mid-Range,Large
893,Delhi,4104.224246936436,5,2,15.031027992782104,176.24863118300732,0,2,4294.322643665649,1.6666666666666667,0.4873028079527777,Old,Mid-Range,Spacious
894,Hyderabad,1310.7139147967866,2,4,33.05771348595465,148.43053907912355,2,6,11324.404006356814,0.4,4.577657971175381,Old,Mid-Range,Standard
895,Mumbai,994.3840118335232,1,3,34.77925871517721,281.3829697819891,0,0,28297.21379602163,0.25,0.0,Old,Premium,Compact
896,Chennai,4476.577854595954,1,1,35.2049842198725,406.3897302725809,1,2,9078.133866371922,0.5,0.44676984628931815,Old,Luxury,Spacious
897,Mumbai,2043.1834824163816,2,3,34.134925238791844,169.16317193770772,3,5,8279.392105189007,0.5,2.447161521728202,Old,Mid-Range,Large
898,Mumbai,3577.415562090644,5,2,19.64038584762694,111.24516305027912,2,8,3109.6516778516884,1.6666666666666667,2.2362512437120374,Old,Mid-Range,Spacious
899,Mumbai,614.0687191877232,2,1,19.74268372018392,248.23222696797765,1,4,40424.17716641451,1.0,6.513928938264618,Old,Premium,Compact
900,Bangalore,3605.2109978425233,5,2,12.740881182219072,53.13652006287994,2,4,1473.8810043206508,1.6666666666666667,1.1095051031392424,Old,Budget,Spacious
901,Bangalore,1922.4559019613675,5,3,7.841684994818149,356.6139229422593,3,8,18549.914335014255,1.25,4.161343826840488,Medium,Luxury,Standard
902,Mumbai,750.8338411434878,3,1,34.628868969845286,268.81196782492816,3,8,35801.791700749534,1.5,10.654820762762029,Old,Premium,Compact
903,Chennai,3244.1574269665266,4,1,4.659439298615641,258.25990782697,3,5,7960.769896066907,2.0,1.5412322344280582,Recent,Premium,Spacious
904,Hyderabad,1583.6171723292796,4,3,46.88961433933908,164.2137821840108,2,4,10369.537856328956,1.0,2.525862986264893,Old,Mid-Range,Standard
905,Hyderabad,2240.63258923346,1,1,41.33431518357257,454.2432500152336,2,9,20272.991306023727,0.5,4.0167227966094075,Old,Luxury,Large
906,Delhi,862.6136552893112,3,4,42.8752869978628,63.433420087785294,3,1,7353.6304113468295,0.6,1.1592675282477543,Old,Budget,Compact
